lat: 55.727786, lon: 37.337140
lat: 55.697441, lon: 37.365258
lat: 55.697433, lon: 37.365259
lat: 55.697419, lon: 37.365242
lat: 55.697413, lon: 37.365220
lat: 55.697414, lon: 37.365238
lat: 55.697416, lon: 37.365222
lat: 55.697420, lon: 37.365237
lat: 55.697425, lon: 37.365218
lat: 55.697416, lon: 37.365229
lat: 55.697409, lon: 37.365242
lat: 55.697416, lon: 37.365256
lat: 55.697422, lon: 37.365275
lat: 55.697413, lon: 37.365255
lat: 55.697425, lon: 37.365267
lat: 55.697430, lon: 37.365247
lat: 55.697426, lon: 37.365247
lat: 55.697430, lon: 37.365255
lat: 55.697416, lon: 37.365264
lat: 55.697426, lon: 37.365255
lat: 55.697434, lon: 37.365246
lat: 55.697424, lon: 37.365238
lat: 55.697425, lon: 37.365252
lat: 55.697414, lon: 37.365237
lat: 55.697426, lon: 37.365228
lat: 55.697438, lon: 37.365211
lat: 55.697426, lon: 37.365218
lat: 55.697439, lon: 37.365234
lat: 55.697439, lon: 37.365215
lat: 55.697451, lon: 37.365208
lat: 55.697463, lon: 37.365213
lat: 55.697462, lon: 37.365201
lat: 55.697450, lon: 37.365179
lat: 55.697462, lon: 37.365160
lat: 55.697471, lon: 37.365172
lat: 55.697469, lon: 37.365174
lat: 55.697457, lon: 37.365181
lat: 55.697468, lon: 37.365187
lat: 55.697465, lon: 37.365161
lat: 55.697475, lon: 37.365150
lat: 55.697470, lon: 37.365163
lat: 55.697469, lon: 37.365158
lat: 55.697466, lon: 37.365155
lat: 55.697457, lon: 37.365175
lat: 55.697460, lon: 37.365154
lat: 55.697452, lon: 37.365153
lat: 55.697458, lon: 37.365164
lat: 55.697465, lon: 37.365180
lat: 55.697475, lon: 37.365189
lat: 55.697488, lon: 37.365193
lat: 55.697484, lon: 37.365188
lat: 55.697473, lon: 37.365186
lat: 55.697459, lon: 37.365160
lat: 55.697446, lon: 37.365155
lat: 55.697431, lon: 37.365177
lat: 55.697438, lon: 37.365169
lat: 55.697443, lon: 37.365153
lat: 55.697450, lon: 37.365128
lat: 55.697455, lon: 37.365152
lat: 55.697467, lon: 37.365139
lat: 55.697454, lon: 37.365120
lat: 55.697461, lon: 37.365134
lat: 55.697471, lon: 37.365133
lat: 55.697473, lon: 37.365141
lat: 55.697463, lon: 37.365142
lat: 55.697454, lon: 37.365144
lat: 55.697467, lon: 37.365135
lat: 55.697482, lon: 37.365159
lat: 55.697477, lon: 37.365136
lat: 55.697473, lon: 37.365128
lat: 55.697487, lon: 37.365106
lat: 55.697493, lon: 37.365113
lat: 55.697487, lon: 37.365110
lat: 55.697492, lon: 37.365134
lat: 55.697489, lon: 37.365138
lat: 55.697480, lon: 37.365136
lat: 55.697486, lon: 37.365159
lat: 55.697478, lon: 37.365161
lat: 55.697475, lon: 37.365178
lat: 55.697466, lon: 37.365181
lat: 55.697461, lon: 37.365176
lat: 55.697449, lon: 37.365163
lat: 55.697456, lon: 37.365141
lat: 55.697447, lon: 37.365119
lat: 55.697437, lon: 37.365123
lat: 55.697435, lon: 37.365103
lat: 55.697440, lon: 37.365084
lat: 55.697448, lon: 37.365107
lat: 55.697451, lon: 37.365104
lat: 55.697462, lon: 37.365130
lat: 55.697448, lon: 37.365107
lat: 55.697446, lon: 37.365120
lat: 55.697461, lon: 37.365130
lat: 55.697455, lon: 37.365125
lat: 55.697455, lon: 37.365124
lat: 55.697468, lon: 37.365142
lat: 55.697480, lon: 37.365117
lat: 55.697468, lon: 37.365125
lat: 55.697456, lon: 37.365113
lat: 55.697463, lon: 37.365101
lat: 55.697474, lon: 37.365084
lat: 55.697471, lon: 37.365084
lat: 55.697466, lon: 37.365067
lat: 55.697464, lon: 37.365089
lat: 55.697468, lon: 37.365079
lat: 55.697480, lon: 37.365088
lat: 55.697476, lon: 37.365080
lat: 55.697473, lon: 37.365073
lat: 55.697460, lon: 37.365083
lat: 55.697467, lon: 37.365086
lat: 55.697458, lon: 37.365097
lat: 55.697454, lon: 37.365074
lat: 55.697461, lon: 37.365072
lat: 55.697468, lon: 37.365091
lat: 55.697475, lon: 37.365089
lat: 55.697465, lon: 37.365093
lat: 55.697469, lon: 37.365097
lat: 55.697456, lon: 37.365122
lat: 55.697464, lon: 37.365122
lat: 55.697475, lon: 37.365116
lat: 55.697484, lon: 37.365131
lat: 55.697471, lon: 37.365114
lat: 55.697460, lon: 37.365112
lat: 55.697461, lon: 37.365095
lat: 55.697451, lon: 37.365084
lat: 55.697458, lon: 37.365075
lat: 55.697443, lon: 37.365054
lat: 55.697440, lon: 37.365067
lat: 55.697442, lon: 37.365048
lat: 55.697445, lon: 37.365037
lat: 55.697448, lon: 37.365051
lat: 55.697460, lon: 37.365038
lat: 55.697454, lon: 37.365061
lat: 55.697446, lon: 37.365039
lat: 55.697444, lon: 37.365018
lat: 55.697443, lon: 37.365003
lat: 55.697455, lon: 37.365006
lat: 55.697452, lon: 37.364981
lat: 55.697437, lon: 37.365003
lat: 55.697429, lon: 37.364986
lat: 55.697420, lon: 37.365010
lat: 55.697421, lon: 37.364994
lat: 55.697407, lon: 37.365017
lat: 55.697421, lon: 37.365024
lat: 55.697408, lon: 37.365027
lat: 55.697421, lon: 37.365036
lat: 55.697415, lon: 37.365051
lat: 55.697428, lon: 37.365059
lat: 55.697434, lon: 37.365040
lat: 55.697441, lon: 37.365020
lat: 55.697434, lon: 37.365006
lat: 55.697429, lon: 37.364987
lat: 55.697438, lon: 37.364999
lat: 55.697428, lon: 37.365016
lat: 55.697433, lon: 37.365011
lat: 55.697447, lon: 37.365029
lat: 55.697443, lon: 37.365030
lat: 55.697430, lon: 37.365025
lat: 55.697428, lon: 37.364999
lat: 55.697414, lon: 37.364999
lat: 55.697416, lon: 37.365023
lat: 55.697406, lon: 37.365044
lat: 55.697413, lon: 37.365021
lat: 55.697414, lon: 37.365019
lat: 55.697406, lon: 37.365007
lat: 55.697408, lon: 37.365006
lat: 55.697409, lon: 37.365029
lat: 55.697412, lon: 37.365018
lat: 55.697417, lon: 37.365035
lat: 55.697405, lon: 37.365024
lat: 55.697397, lon: 37.365003
lat: 55.697386, lon: 37.365006
lat: 55.697390, lon: 37.364991
lat: 55.697403, lon: 37.364967
lat: 55.697395, lon: 37.364992
lat: 55.697397, lon: 37.365009
lat: 55.697410, lon: 37.365021
lat: 55.697416, lon: 37.365028
lat: 55.697425, lon: 37.365015
lat: 55.697413, lon: 37.364990
lat: 55.697413, lon: 37.365000
lat: 55.697414, lon: 37.364975
lat: 55.697418, lon: 37.364956
lat: 55.697412, lon: 37.364944
lat: 55.697426, lon: 37.364940
lat: 55.697428, lon: 37.364922
lat: 55.697429, lon: 37.364935
lat: 55.697436, lon: 37.364916
lat: 55.697450, lon: 37.364924
lat: 55.697440, lon: 37.364909
lat: 55.697444, lon: 37.364922
lat: 55.697430, lon: 37.364925
lat: 55.697429, lon: 37.364937
lat: 55.697420, lon: 37.364925
lat: 55.697434, lon: 37.364914
lat: 55.697428, lon: 37.364913
lat: 55.697443, lon: 37.364931
lat: 55.697443, lon: 37.364936
lat: 55.697457, lon: 37.364953
lat: 55.697469, lon: 37.364976
lat: 55.697461, lon: 37.364975
lat: 55.697449, lon: 37.364990
lat: 55.697441, lon: 37.365006
lat: 55.697453, lon: 37.364990
lat: 55.697452, lon: 37.364968
lat: 55.697449, lon: 37.364947
lat: 55.697459, lon: 37.364943
lat: 55.697464, lon: 37.364933
lat: 55.697454, lon: 37.364951
lat: 55.697456, lon: 37.364931
lat: 55.697445, lon: 37.364952
lat: 55.697448, lon: 37.364932
lat: 55.697455, lon: 37.364911
lat: 55.697462, lon: 37.364922
lat: 55.697475, lon: 37.364927
lat: 55.697479, lon: 37.364912
lat: 55.697466, lon: 37.364923
lat: 55.697481, lon: 37.364912
lat: 55.697481, lon: 37.364934
lat: 55.697481, lon: 37.364959
lat: 55.697466, lon: 37.364980
lat: 55.697454, lon: 37.364999
lat: 55.697448, lon: 37.365011
lat: 55.697438, lon: 37.365010
lat: 55.697440, lon: 37.365022
lat: 55.697443, lon: 37.365033
lat: 55.697447, lon: 37.365018
lat: 55.697457, lon: 37.365010
lat: 55.697451, lon: 37.365013
lat: 55.697438, lon: 37.365000
lat: 55.697428, lon: 37.365010
lat: 55.697427, lon: 37.364996
lat: 55.697424, lon: 37.364994
lat: 55.697425, lon: 37.365016
lat: 55.697421, lon: 37.364990
lat: 55.697432, lon: 37.364983
lat: 55.697445, lon: 37.365008
lat: 55.697436, lon: 37.364994
lat: 55.697442, lon: 37.364987
lat: 55.697448, lon: 37.364974
lat: 55.697437, lon: 37.364964
lat: 55.697451, lon: 37.364977
lat: 55.697451, lon: 37.364993
lat: 55.697439, lon: 37.365011
lat: 55.697434, lon: 37.364992
lat: 55.697422, lon: 37.364993
lat: 55.697433, lon: 37.364996
lat: 55.697440, lon: 37.364983
lat: 55.697426, lon: 37.364970
lat: 55.697415, lon: 37.364964
lat: 55.697409, lon: 37.364940
lat: 55.697417, lon: 37.364924
lat: 55.697402, lon: 37.364950
lat: 55.697400, lon: 37.364960
lat: 55.697396, lon: 37.364941
lat: 55.697410, lon: 37.364940
lat: 55.697408, lon: 37.364962
lat: 55.697400, lon: 37.364987
lat: 55.697406, lon: 37.364978
lat: 55.697415, lon: 37.364954
lat: 55.697414, lon: 37.364976
lat: 55.697416, lon: 37.364966
lat: 55.697415, lon: 37.364955
lat: 55.697417, lon: 37.364955
lat: 55.697419, lon: 37.364967
lat: 55.697431, lon: 37.364985
lat: 55.697439, lon: 37.364993
lat: 55.697425, lon: 37.365009
lat: 55.697429, lon: 37.365006
lat: 55.697429, lon: 37.364980
lat: 55.697432, lon: 37.364977
lat: 55.697432, lon: 37.364953
lat: 55.697427, lon: 37.364965
lat: 55.697413, lon: 37.364941
lat: 55.697399, lon: 37.364959
lat: 55.697387, lon: 37.364959
lat: 55.697394, lon: 37.364969
lat: 55.697404, lon: 37.364953
lat: 55.697418, lon: 37.364947
lat: 55.697424, lon: 37.364949
lat: 55.697413, lon: 37.364953
lat: 55.697409, lon: 37.364974
lat: 55.697401, lon: 37.364969
lat: 55.697407, lon: 37.364989
lat: 55.697417, lon: 37.364972
lat: 55.697429, lon: 37.364970
lat: 55.697433, lon: 37.364964
lat: 55.697433, lon: 37.364989
lat: 55.697421, lon: 37.364990
lat: 55.697407, lon: 37.364971
lat: 55.697403, lon: 37.364952
lat: 55.697407, lon: 37.364930
lat: 55.697417, lon: 37.364927
lat: 55.697410, lon: 37.364944
lat: 55.697420, lon: 37.364970
lat: 55.697416, lon: 37.364994
lat: 55.697418, lon: 37.365007
lat: 55.697428, lon: 37.365023
lat: 55.697418, lon: 37.365024
lat: 55.697423, lon: 37.364998
lat: 55.697429, lon: 37.365002
lat: 55.697428, lon: 37.364992
lat: 55.697442, lon: 37.365018
lat: 55.697435, lon: 37.364994
lat: 55.697436, lon: 37.364983
lat: 55.697427, lon: 37.365004
lat: 55.697425, lon: 37.365021
lat: 55.697439, lon: 37.365009
lat: 55.697432, lon: 37.364996
lat: 55.697420, lon: 37.364976
lat: 55.697412, lon: 37.364974
lat: 55.697399, lon: 37.364990
lat: 55.697390, lon: 37.365011
lat: 55.697393, lon: 37.365003
lat: 55.697391, lon: 37.364992
lat: 55.697387, lon: 37.364971
lat: 55.697398, lon: 37.364989
lat: 55.697396, lon: 37.365007
lat: 55.697405, lon: 37.365017
lat: 55.697417, lon: 37.365008
lat: 55.697431, lon: 37.364987
lat: 55.697423, lon: 37.364982
lat: 55.697436, lon: 37.364966
lat: 55.697441, lon: 37.364950
lat: 55.697440, lon: 37.364964
lat: 55.697434, lon: 37.364975
lat: 55.697426, lon: 37.364969
lat: 55.697426, lon: 37.364965
lat: 55.697420, lon: 37.364944
lat: 55.697429, lon: 37.364956
lat: 55.697425, lon: 37.364937
lat: 55.697435, lon: 37.364924
lat: 55.697450, lon: 37.364910
lat: 55.697438, lon: 37.364926
lat: 55.697450, lon: 37.364953
lat: 55.697439, lon: 37.364974
lat: 55.697427, lon: 37.364966
lat: 55.697421, lon: 37.364940
lat: 55.697423, lon: 37.364966
lat: 55.697414, lon: 37.364940
lat: 55.697422, lon: 37.364942
lat: 55.697429, lon: 37.364969
lat: 55.697441, lon: 37.364953
lat: 55.697439, lon: 37.364938
lat: 55.697434, lon: 37.364923
lat: 55.697447, lon: 37.364934
lat: 55.697442, lon: 37.364948
lat: 55.697456, lon: 37.364939
lat: 55.697442, lon: 37.364915
lat: 55.697431, lon: 37.364939
lat: 55.697417, lon: 37.364927
lat: 55.697427, lon: 37.364907
lat: 55.697431, lon: 37.364888
lat: 55.697421, lon: 37.364872
lat: 55.697409, lon: 37.364865
lat: 55.697401, lon: 37.364885
lat: 55.697413, lon: 37.364908
lat: 55.697424, lon: 37.364925
lat: 55.697413, lon: 37.364914
lat: 55.697399, lon: 37.364912
lat: 55.697400, lon: 37.364937
lat: 55.697389, lon: 37.364956
lat: 55.697397, lon: 37.364936
lat: 55.697387, lon: 37.364950
lat: 55.697378, lon: 37.364941
lat: 55.697384, lon: 37.364926
lat: 55.697387, lon: 37.364928
lat: 55.697383, lon: 37.364913
lat: 55.697388, lon: 37.364915
lat: 55.697385, lon: 37.364930
lat: 55.697397, lon: 37.364937
lat: 55.697402, lon: 37.364953
lat: 55.697404, lon: 37.364955
lat: 55.697407, lon: 37.364966
lat: 55.697418, lon: 37.364974
lat: 55.697407, lon: 37.364966
lat: 55.697411, lon: 37.364956
lat: 55.697403, lon: 37.364949
lat: 55.697400, lon: 37.364945
lat: 55.697389, lon: 37.364950
lat: 55.697397, lon: 37.364967
lat: 55.697406, lon: 37.364959
lat: 55.697402, lon: 37.364942
lat: 55.697404, lon: 37.364918
lat: 55.697411, lon: 37.364944
lat: 55.697421, lon: 37.364949
lat: 55.697424, lon: 37.364949
lat: 55.697421, lon: 37.364933
lat: 55.697408, lon: 37.364906
lat: 55.697419, lon: 37.364927
lat: 55.697424, lon: 37.364902
lat: 55.697416, lon: 37.364890
lat: 55.697411, lon: 37.364890
lat: 55.697416, lon: 37.364903
lat: 55.697428, lon: 37.364917
lat: 55.697423, lon: 37.364926
lat: 55.697426, lon: 37.364908
lat: 55.697412, lon: 37.364933
lat: 55.697407, lon: 37.364937
lat: 55.697392, lon: 37.364913
lat: 55.697394, lon: 37.364932
lat: 55.697399, lon: 37.364916
lat: 55.697395, lon: 37.364891
lat: 55.697391, lon: 37.364886
lat: 55.697377, lon: 37.364873
lat: 55.697371, lon: 37.364883
lat: 55.697365, lon: 37.364887
lat: 55.697379, lon: 37.364892
lat: 55.697366, lon: 37.364898
lat: 55.697361, lon: 37.364924
lat: 55.697358, lon: 37.364934
lat: 55.697362, lon: 37.364907
lat: 55.697372, lon: 37.364915
lat: 55.697387, lon: 37.364898
lat: 55.697378, lon: 37.364871
lat: 55.697370, lon: 37.364887
lat: 55.697381, lon: 37.364907
lat: 55.697395, lon: 37.364891
lat: 55.697407, lon: 37.364884
lat: 55.697411, lon: 37.364908
lat: 55.697414, lon: 37.364930
lat: 55.697418, lon: 37.364952
lat: 55.697419, lon: 37.364957
lat: 55.697418, lon: 37.364961
lat: 55.697410, lon: 37.364979
lat: 55.697412, lon: 37.364985
lat: 55.697412, lon: 37.364969
lat: 55.697415, lon: 37.364961
lat: 55.697426, lon: 37.364966
lat: 55.697427, lon: 37.364943
lat: 55.697430, lon: 37.364956
lat: 55.697441, lon: 37.364954
lat: 55.697444, lon: 37.364972
lat: 55.697449, lon: 37.364974
lat: 55.697440, lon: 37.364962
lat: 55.697440, lon: 37.364980
lat: 55.697431, lon: 37.364959
lat: 55.697438, lon: 37.364970
lat: 55.697444, lon: 37.364955
lat: 55.697437, lon: 37.364978
lat: 55.697424, lon: 37.364996
lat: 55.697425, lon: 37.365000
lat: 55.697411, lon: 37.364981
lat: 55.697424, lon: 37.365002
lat: 55.697431, lon: 37.365000
lat: 55.697445, lon: 37.364990
lat: 55.697437, lon: 37.365009
lat: 55.697445, lon: 37.365026
lat: 55.697451, lon: 37.365022
lat: 55.697446, lon: 37.365044
lat: 55.697453, lon: 37.365061
lat: 55.697460, lon: 37.365084
lat: 55.697473, lon: 37.365081
lat: 55.697476, lon: 37.365089
lat: 55.697482, lon: 37.365111
lat: 55.697484, lon: 37.365124
lat: 55.697491, lon: 37.365102
lat: 55.697486, lon: 37.365118
lat: 55.697478, lon: 37.365105
lat: 55.697484, lon: 37.365129
lat: 55.697490, lon: 37.365139
lat: 55.697483, lon: 37.365160
lat: 55.697484, lon: 37.365137
lat: 55.697491, lon: 37.365122
lat: 55.697491, lon: 37.365100
lat: 55.697479, lon: 37.365083
lat: 55.697492, lon: 37.365102
lat: 55.697480, lon: 37.365121
lat: 55.697475, lon: 37.365134
lat: 55.697474, lon: 37.365107
lat: 55.697479, lon: 37.365083
lat: 55.697486, lon: 37.365078
lat: 55.697475, lon: 37.365055
lat: 55.697467, lon: 37.365048
lat: 55.697461, lon: 37.365070
lat: 55.697456, lon: 37.365044
lat: 55.697458, lon: 37.365049
lat: 55.697471, lon: 37.365029
lat: 55.697476, lon: 37.365037
lat: 55.697471, lon: 37.365018
lat: 55.697478, lon: 37.365016
lat: 55.697473, lon: 37.365024
lat: 55.697468, lon: 37.365022
lat: 55.697468, lon: 37.365029
lat: 55.697459, lon: 37.365055
lat: 55.697463, lon: 37.365074
lat: 55.697449, lon: 37.365067
lat: 55.697442, lon: 37.365050
lat: 55.697440, lon: 37.365048
lat: 55.697441, lon: 37.365061
lat: 55.697437, lon: 37.365081
lat: 55.697445, lon: 37.365106
lat: 55.697445, lon: 37.365116
lat: 55.697432, lon: 37.365096
lat: 55.697427, lon: 37.365092
lat: 55.697421, lon: 37.365070
lat: 55.697432, lon: 37.365076
lat: 55.697439, lon: 37.365059
lat: 55.697426, lon: 37.365046
lat: 55.697436, lon: 37.365033
lat: 55.697428, lon: 37.365031
lat: 55.697416, lon: 37.365019
lat: 55.697426, lon: 37.365012
lat: 55.697425, lon: 37.364999
lat: 55.697435, lon: 37.364973
lat: 55.697420, lon: 37.364957
lat: 55.697432, lon: 37.364972
lat: 55.697422, lon: 37.364965
lat: 55.697421, lon: 37.364951
lat: 55.697421, lon: 37.364968
lat: 55.697425, lon: 37.364983
lat: 55.697437, lon: 37.364984
lat: 55.697434, lon: 37.364991
lat: 55.697441, lon: 37.364990
lat: 55.697452, lon: 37.364991
lat: 55.697459, lon: 37.364971
lat: 55.697474, lon: 37.364990
lat: 55.697471, lon: 37.365006
lat: 55.697463, lon: 37.365026
lat: 55.697450, lon: 37.365002
lat: 55.697461, lon: 37.364980
lat: 55.697453, lon: 37.364994
lat: 55.697465, lon: 37.364989
lat: 55.697453, lon: 37.364981
lat: 55.697458, lon: 37.364987
lat: 55.697448, lon: 37.364976
lat: 55.697444, lon: 37.364953
lat: 55.697454, lon: 37.364969
lat: 55.697460, lon: 37.364970
lat: 55.697453, lon: 37.364975
lat: 55.697439, lon: 37.364949
lat: 55.697446, lon: 37.364923
lat: 55.697457, lon: 37.364904
lat: 55.697467, lon: 37.364881
lat: 55.697452, lon: 37.364902
lat: 55.697441, lon: 37.364923
lat: 55.697455, lon: 37.364916
lat: 55.697460, lon: 37.364935
lat: 55.697468, lon: 37.364950
lat: 55.697459, lon: 37.364945
lat: 55.697456, lon: 37.364938
lat: 55.697462, lon: 37.364954
lat: 55.697460, lon: 37.364955
lat: 55.697463, lon: 37.364936
lat: 55.697449, lon: 37.364955
lat: 55.697456, lon: 37.364933
lat: 55.697467, lon: 37.364931
lat: 55.697456, lon: 37.364943
lat: 55.697458, lon: 37.364966
lat: 55.697467, lon: 37.364972
lat: 55.697477, lon: 37.364994
lat: 55.697477, lon: 37.365011
lat: 55.697471, lon: 37.364993
lat: 55.697476, lon: 37.364969
lat: 55.697489, lon: 37.364989
lat: 55.697488, lon: 37.364981
lat: 55.697480, lon: 37.364962
lat: 55.697470, lon: 37.364972
lat: 55.697475, lon: 37.364984
lat: 55.697485, lon: 37.364996
lat: 55.697487, lon: 37.364999
lat: 55.697496, lon: 37.364995
lat: 55.697482, lon: 37.365019
lat: 55.697471, lon: 37.365025
lat: 55.697483, lon: 37.365049
lat: 55.697474, lon: 37.365060
lat: 55.697485, lon: 37.365072
lat: 55.697487, lon: 37.365053
lat: 55.697498, lon: 37.365038
lat: 55.697489, lon: 37.365055
lat: 55.697477, lon: 37.365063
lat: 55.697466, lon: 37.365054
lat: 55.697475, lon: 37.365043
lat: 55.697461, lon: 37.365042
lat: 55.697447, lon: 37.365062
lat: 55.697438, lon: 37.365066
lat: 55.697435, lon: 37.365041
lat: 55.697421, lon: 37.365038
lat: 55.697435, lon: 37.365019
lat: 55.697422, lon: 37.365038
lat: 55.697409, lon: 37.365026
lat: 55.697411, lon: 37.365051
lat: 55.697426, lon: 37.365030
lat: 55.697415, lon: 37.365049
lat: 55.697409, lon: 37.365039
lat: 55.697415, lon: 37.365035
lat: 55.697429, lon: 37.365052
lat: 55.697437, lon: 37.365067
lat: 55.697425, lon: 37.365083
lat: 55.697418, lon: 37.365063
lat: 55.697422, lon: 37.365061
lat: 55.697429, lon: 37.365038
lat: 55.697428, lon: 37.365050
lat: 55.697429, lon: 37.365047
lat: 55.697440, lon: 37.365052
lat: 55.697434, lon: 37.365077
lat: 55.697445, lon: 37.365097
lat: 55.697458, lon: 37.365116
lat: 55.697472, lon: 37.365091
lat: 55.697479, lon: 37.365081
lat: 55.697475, lon: 37.365076
lat: 55.697481, lon: 37.365066
lat: 55.697473, lon: 37.365065
lat: 55.697461, lon: 37.365057
lat: 55.697454, lon: 37.365048
lat: 55.697454, lon: 37.365072
lat: 55.697463, lon: 37.365055
lat: 55.697448, lon: 37.365044
lat: 55.697460, lon: 37.365046
lat: 55.697467, lon: 37.365060
lat: 55.697457, lon: 37.365036
lat: 55.697463, lon: 37.365010
lat: 55.697476, lon: 37.365017
lat: 55.697487, lon: 37.365039
lat: 55.697492, lon: 37.365045
lat: 55.697484, lon: 37.365019
lat: 55.697469, lon: 37.365042
lat: 55.697464, lon: 37.365029
lat: 55.697461, lon: 37.365025
lat: 55.697464, lon: 37.365034
lat: 55.697472, lon: 37.365012
lat: 55.697476, lon: 37.365015
lat: 55.697469, lon: 37.365023
lat: 55.697479, lon: 37.365005
lat: 55.697470, lon: 37.365010
lat: 55.697483, lon: 37.365000
lat: 55.697487, lon: 37.365008
lat: 55.697482, lon: 37.365012
lat: 55.697475, lon: 37.364996
lat: 55.697475, lon: 37.365020
lat: 55.697484, lon: 37.365030
lat: 55.697499, lon: 37.365048
lat: 55.697502, lon: 37.365038
lat: 55.697489, lon: 37.365012
lat: 55.697496, lon: 37.365022
lat: 55.697502, lon: 37.365022
lat: 55.697510, lon: 37.365012
lat: 55.697497, lon: 37.364987
lat: 55.697511, lon: 37.365009
lat: 55.697502, lon: 37.364990
lat: 55.697502, lon: 37.364970
lat: 55.697501, lon: 37.364951
lat: 55.697509, lon: 37.364967
lat: 55.697515, lon: 37.364943
lat: 55.697500, lon: 37.364926
lat: 55.697515, lon: 37.364943
lat: 55.697527, lon: 37.364969
lat: 55.697531, lon: 37.364968
lat: 55.697525, lon: 37.364981
lat: 55.697525, lon: 37.364956
lat: 55.697523, lon: 37.364940
lat: 55.697524, lon: 37.364923
lat: 55.697524, lon: 37.364929
lat: 55.697516, lon: 37.364926
lat: 55.697516, lon: 37.364922
lat: 55.697519, lon: 37.364897
lat: 55.697521, lon: 37.364873
lat: 55.697511, lon: 37.364863
lat: 55.697521, lon: 37.364884
lat: 55.697517, lon: 37.364902
lat: 55.697505, lon: 37.364895
lat: 55.697509, lon: 37.364920
lat: 55.697505, lon: 37.364910
lat: 55.697504, lon: 37.364918
lat: 55.697490, lon: 37.364942
lat: 55.697496, lon: 37.364940
lat: 55.697485, lon: 37.364926
lat: 55.697489, lon: 37.364933
lat: 55.697500, lon: 37.364953
lat: 55.697487, lon: 37.364946
lat: 55.697482, lon: 37.364955
lat: 55.697478, lon: 37.364975
lat: 55.697484, lon: 37.364978
lat: 55.697475, lon: 37.364980
lat: 55.697474, lon: 37.364985
lat: 55.697470, lon: 37.364986
lat: 55.697484, lon: 37.364962
